0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,5.2058e-12,4.4661e-11-1.0182e-10i,6.2114e-10+1.3826e-09i,-1.3341e-08+9.0307e-09i,-1.2971e-07-3.0147e-08i,-6.8009e-07-5.3613e-07i,-3.0202e-06-3.3684e-06i,-1.3212e-05-1.4218e-05i,-5.4827e-05-4.3168e-05i,-0.00019603-8.5888e-05i,-0.00056659-5.0653e-05i,-0.0012777+0.00036991i,-0.0021521+0.0017509i,-0.0023639+0.0046598i,-0.00039859+0.0089716i,0.0052568+0.01322i,0.014931+0.014737i,0.027+0.010786i,0.038214-2.4161e-05i,0.04492-0.016977i,0.044395-0.037493i,0.035617-0.058069i,0.019311-0.075338i,-0.00254-0.086808i,-0.027354-0.091173i,-0.052541-0.08826i,-0.075905-0.078766i,-0.095836-0.063932i,-0.11135-0.045244i,-0.12201-0.0242i,-0.12782-0.0021611i,-0.12913+0.019732i,-0.12645+0.04059i,-0.12041+0.059772i,-0.11167+0.076861i,-0.10086+0.091624i,-0.088557+0.10395i,-0.075303+0.11381i,-0.061648+0.12131i,-0.048042+0.12675i,-0.034625+0.13057i,-0.021213+0.13294i,-0.00771+0.13355i,0.0053798+0.13192i,0.016984+0.12812i,0.026177+0.12318i,0.033024+0.11871i,0.038796+0.11591i,0.045342+0.11474i,0.054024+0.1138i,0.064886+0.11102i,0.076531+0.10472i,0.086686+0.094436i,0.09314+0.081165i,0.094593+0.067061i,0.091113+0.054681i,0.084088+0.046185i,0.075784+0.042739i,0.068707+0.044265i,0.064972+0.049548i,0.065869+0.056603i,0.071669+0.063161i,0.081672+0.067123i,0.094402+0.066924i,0.10792+0.061788i,0.12026+0.051813i,0.12979+0.037795i,0.13536+0.020896i,0.13619+0.0024505i,0.13185-0.015954i,0.12252-0.032476i,0.10925-0.045427i,0.093747-0.053883i,0.077727-0.057946i,0.062215-0.058336i,0.047499-0.055642i,0.033693-0.049865i,0.021413-0.040632i,0.01199-0.027893i,0.0070162-0.012545i,0.0075313+0.0034965i,0.013374+0.017865i,0.023106+0.028625i,0.034547+0.03498i,0.045631+0.037454i,0.055155+0.037503i,0.063095+0.036768i,0.070415+0.03634i,0.078495+0.036313i,0.088435+0.035753i,0.10047+0.033083i,0.11377+0.026758i,0.12665+0.01589i,0.13717+0.00053129i,0.14354-0.018394i,0.14442-0.039244i,0.13924-0.059806i,0.12853-0.077676i,0.11399-0.090945i,0.097986-0.098865i,0.082735-0.10198i,0.069606-0.1016i,0.059103-0.099095i,0.051296-0.095526i,0.046205-0.09179i,0.043746-0.088971i,0.043323-0.088371i,0.043513-0.091071i,0.04223-0.097267i,0.037419-0.10588i,0.027904-0.11473i,0.0139-0.12134i,-0.0030828-0.12379i,-0.020887-0.12131i,-0.037531-0.11439i,-0.051843-0.10427i,-0.063629-0.092242i,-0.073337-0.079019i,-0.0814-0.064581i,-0.087705-0.048505i,-0.091509-0.030528i,-0.091724-0.010941i,-0.087286+0.0092953i,-0.077502+0.028558i,-0.062454+0.044716i,-0.04338+0.055601i,-0.022656+0.059788i,-0.0031742+0.057248i,0.01262+0.049396i,0.023429+0.038464i,0.029153+0.026666i,0.030444+0.015696i,0.028241+0.006726i,0.023638+0.00060014i,0.017994-0.0021606i,0.012913-0.0016302i,0.0098821+0.0012513i,0.0096527+0.0047752i,0.011786+0.0070565i,0.014725+0.0068732i,0.016463+0.004279i,0.015472+0.00059997i,0.011372-0.0021829i,0.0050206-0.00228i,-0.0019196+0.001268i,-0.0076296+0.0083563i,-0.010769+0.018004i,-0.010843+0.028898i,-0.0080792+0.040041i,-0.0028592+0.051066i,0.0048576+0.061963i,0.015613+0.072457i,0.02999+0.081612i,0.048042+0.087952i,0.069037+0.089924i,0.091568+0.086307i,0.11375+0.076419i,0.13336+0.060274i,0.14808+0.03883i,0.15602+0.014158i,0.15638-0.010787i,0.14997-0.032931i,0.13905-0.050082i,0.12649-0.061622i,0.11473-0.068481i,0.10503-0.072421i,0.097444-0.075122i,0.091329-0.077596i,0.085984-0.080156i,0.080997-0.082742i,0.076246-0.085277i,0.071667-0.08784i,0.067017-0.09056i,0.061865-0.09331i,0.055931-0.095508i,0.049545-0.096344i,0.043747-0.095396i,0.039815-0.093157i,0.038508-0.091014i,0.039571-0.090702i,0.041731-0.093617i,0.04306-0.10035i,0.041426-0.11044i,0.034994-0.12237i,0.0228-0.13368i,0.0052635-0.14154i,-0.01571-0.14362i,-0.037268-0.13893i,-0.056617-0.12811i,-0.071948-0.11293i,-0.082747-0.095403i,-0.089415-0.076964i,-0.092533-0.058272i,-0.092317-0.039549i,-0.088583-0.021151i,-0.081145-0.0038385i,-0.070208+0.01139i,-0.05641+0.023669i,-0.040585+0.032452i,-0.023571+0.037431i,-0.0062071+0.038401i,0.010553+0.035248i,0.025567+0.028064i,0.037517+0.017347i,0.045098+0.0042501i,0.047477-0.0092838i,0.044904-0.02079i,0.039074-0.028069i,0.032795-0.030167i,0.028987-0.027909i,0.029546-0.02359i,0.03475-0.020016i,0.04343-0.0195i,0.053625-0.023317i,0.06325-0.031674i,0.070499-0.043942i,0.074051-0.058903i,0.073233-0.074968i,0.06813-0.0905i,0.059513-0.10424i,0.048433-0.11561i,0.035684-0.12463i,0.021536-0.13144i,0.005956-0.1358i,-0.010848-0.13699i,-0.027996-0.13415i,-0.043904-0.12689i,-0.056717-0.11584i,-0.065046-0.10267i,-0.06868-0.089715i,-0.068809-0.078983i,-0.067513-0.071318i,-0.066758-0.06613i,-0.067553-0.061912i,-0.069752-0.057105i,-0.07246-0.050714i,-0.074563-0.042414i,-0.075014-0.032371i,-0.072884-0.021112i,-0.067419-0.009534i,-0.058214+0.0011051i,-0.045396+0.009365i,-0.029659+0.013875i,-0.012173+0.013521i,0.0054955+0.0075412i,0.021407-0.0043371i,0.033347-0.021636i,0.03918-0.042835i,0.037504-0.065324i,0.028352-0.085891i,0.013455-0.10171i,-0.0042985-0.11137i,-0.021991-0.11524i,-0.037738-0.115i,-0.051098-0.11266i,-0.062759-0.10966i,-0.073853-0.10644i,-0.085283-0.10255i,-0.097275-0.097059i,-0.10928-0.089071i,-0.12023-0.07821i,-0.12903-0.064741i,-0.13483-0.04936i,-0.13712-0.0329i,-0.13553-0.016276i,-0.1298-0.00066456i,-0.12014+0.012398i,-0.1076+0.021334i,-0.09414+0.025183i,-0.082018+0.024168i,-0.072989+0.019683i,-0.067668+0.013666i,-0.065563+0.0077347i,-0.065681+0.0026647i,-0.06721-0.0015332i,-0.06986-0.0051561i,-0.073795-0.0083786i,-0.079405-0.011029i,-0.087056-0.012509i,-0.096811-0.011808i,-0.10814-0.0076802i,-0.11973+0.00096593i,-0.12959+0.01458i,-0.13544+0.032564i,-0.13527+0.053112i,-0.12811+0.073415i,-0.11457+0.090326i,-0.096848+0.10137i,-0.078093+0.10561i,-0.06126+0.1039i,-0.048121+0.098263i,-0.039044+0.090808i,-0.033531+0.082984i,-0.030994+0.075498i,-0.031173+0.068779i,-0.033998+0.063447i,-0.039195+0.06043i,-0.04598+0.060722i,-0.053037+0.065004i,-0.05873+0.073362i,-0.061422+0.085166i,-0.059788+0.099104i,-0.053125+0.11332i,-0.041627+0.12573i,-0.026488+0.13452i,-0.0096124+0.13876i,0.0070521+0.1386i,0.022152+0.13499i,0.035115+0.12906i,0.04583+0.12168i,0.05424+0.11348i,0.060249+0.1052i,0.064002+0.097807i,0.066222+0.092352i,0.068305+0.08948i,0.072029+0.088973i,0.078973+0.08951i,0.089802+0.088864i,0.10375+0.084567i,0.11862+0.074876i,0.13149+0.059581i,0.13978+0.040175i,0.14224+0.01924i,0.1392-0.00059136i,0.13211-0.017505i,0.1228-0.03078i,0.11285-0.040512i,0.1035-0.04723i,0.095731-0.051785i,0.090187-0.055439i,0.086815-0.059776i,0.084625-0.066236i,0.081869-0.075493i,0.076646-0.087096i,0.067591-0.099597i,0.054325-0.11104i,0.037523-0.11961i,0.018619-0.12413i,-0.00071197-0.12434i,-0.019089-0.12077i,-0.035727-0.11435i,-0.050436-0.10603i,-0.063453-0.096505i,-0.075261-0.086104i,-0.086396-0.074682i,-0.097117-0.061556i,-0.10697-0.045744i,-0.11457-0.026579i,-0.11795-0.0044465i,-0.11549+0.018933i,-0.10678+0.040982i,-0.092987+0.059294i,-0.076302+0.072596i,-0.058979+0.081085i,-0.042405+0.085984i,-0.026791+0.088671i,-0.011527+0.089913i,0.0041547+0.089615i,0.020616+0.087018i,0.037549+0.081099i,0.053925+0.070974i,0.068108+0.056311i,0.078227+0.037691i,0.082787+0.01667i,0.081224-0.0046089i,0.074018-0.024112i,0.06231-0.040441i,0.047321-0.052882i,0.03004-0.061059i,0.011316-0.064582i,-0.0078204-0.062965i,-0.025926-0.055874i,-0.041175-0.043511i,-0.051691-0.026923i,-0.056082-0.0080419i,-0.053936+0.010654i,-0.04603+0.026772i,-0.034061+0.038661i,-0.020011+0.04573i,-0.0054839+0.048226i,0.0085364+0.04664i,0.021352+0.041206i,0.03197+0.031974i,0.038888+0.019412i,0.040562+0.0049911i,0.03627-0.0088345i,0.026721-0.019345i,0.013971-0.024494i,0.00078476-0.023534i,-0.010162-0.017087i,-0.016881-0.006827i,-0.018367+0.0050173i,-0.014631+0.016132i,-0.0065745+0.024495i,0.0042125+0.028634i,0.015666+0.027832i,0.025547+0.022331i,0.031904+0.013426i,0.033664+0.0032651i,0.031035-0.0057608i,0.025424-0.011812i,0.018864-0.014146i,0.013284-0.013147i,0.010032-0.0099779i,0.0097234-0.0061671i,0.012247-0.0033179i,0.016753-0.0028697i,0.021679-0.0057525i,0.02501-0.011946i,0.024914-0.020202i,0.020561-0.028281i,0.012649-0.033789i,0.0031986-0.035244i,-0.0053762-0.032709i,-0.011352-0.027602i,-0.014294-0.021859i,-0.014928-0.017027i,-0.014552-0.013764i,-0.014394-0.011806i,-0.015136-0.01024i,-0.01665-0.0079632i,-0.018027-0.0042445i,-0.017983+0.00080335i,-0.015545+0.0061215i,-0.010659+0.010129i,-0.0043453+0.011477i,0.001703+0.0097148i,0.0058559+0.0055025i,0.0072159+0.00030141i,0.0059086-0.0042658i,0.00291-0.0070504i,-0.00045282-0.0077383i,-0.0030827-0.0068206i,-0.0045259-0.0052142i,-0.0050237-0.0037099i,-0.0051496-0.0025496i,-0.0052456-0.0014355i,-0.0050934-4.5177e-06i,-0.0041415+0.0016173i,-0.0021312+0.0027066i,0.00044487+0.002444i,0.0025104+0.00061603i,0.0030992-0.0020961i,0.0020192-0.0044948i,-1.859e-05-0.0056091i,-0.0018568-0.0052612i,-0.0025779-0.0041163i,-0.0019901-0.0032573i,-0.00067486-0.0035815i,0.00037549-0.0053624i,0.00028986-0.008198i,-0.0013105-0.011342i,-0.0043263-0.014148i,-0.008504-0.016294i,-0.013738-0.017636i,-0.020085-0.017926i,-0.027532-0.016684i,-0.035805-0.013325i,-0.044377-0.0073606i,-0.052595+0.0015545i,-0.059712+0.013708i,-0.064729+0.029357i,-0.066211+0.048506i,-0.062361+0.070468i,-0.051491+0.093523i,-0.032717+0.11501i,-0.0064461+0.13191i,0.025653+0.1416i,0.061089+0.14227i,0.096981+0.13306i,0.13025+0.11393i,0.15772+0.085852i,0.1765+0.051053i,0.18468+0.012978i,0.18201-0.024272i,0.17013-0.056918i,0.1521-0.082441i,0.1316-0.1001i,0.1119-0.11092i,0.095115-0.11718i,0.081764-0.12161i,0.070847-0.12647i,0.060417-0.1328i,0.0485-0.14018i,0.033982-0.14703i,0.017071-0.15149i,-0.00088099-0.15228i,-0.018041-0.14921i,-0.03288-0.14323i,-0.044741-0.13589i,-0.054016-0.12877i,-0.061902-0.12274i,-0.069776-0.11767i,-0.078422-0.11253i,-0.087558-0.10606i,-0.096034-0.097717i,-0.10263-0.087998i,-0.1069-0.078172i,-0.10942-0.069413i,-0.11134-0.062107i,-0.11366-0.055758i,-0.11664-0.049466i,-0.11989-0.042553i,-0.12279-0.034893i,-0.12499-0.026806i,-0.12655-0.018636i,-0.12779-0.010364i,-0.12879-0.0015611i,-0.12906+0.008229i,-0.12769+0.01895i,-0.12388+0.029788i,-0.11751+0.039446i,-0.10932+0.046762i,-0.10058+0.051225i,-0.092517+0.053099i,-0.085932+0.053136i,-0.081117+0.052187i,-0.078038+0.050975i,-0.076498+0.050098i,-0.076127+0.050082i,-0.076318+0.051269i,-0.076344+0.053598i,-0.07571+0.056571i,-0.074442+0.059554i,-0.073004+0.062256i,-0.071825+0.064928i,-0.070873+0.068084i,-0.06965+0.071999i,-0.067597+0.076443i,-0.064501+0.080852i,-0.060586+0.08472i,-0.05628+0.087857i,-0.05193+0.090365i,-0.047693+0.092444i,-0.043604+0.094258i,-0.039672+0.095937i,-0.035889+0.097641i,-0.032152+0.099583i,-0.028191+0.10196i,-0.023557+0.10482i,-0.017663+0.10795i,-0.0099446+0.11072i,-0.00016354+0.11198i,0.011189+0.11032i,0.022648+0.10453i,0.031961+0.094327i,0.03674+0.080764i,0.035286+0.066232i,0.02728+0.05393i,0.014104+0.047078i,-0.0012272+0.048013i,-0.014636+0.057337i,-0.022036+0.073414i,-0.020646+0.092587i,-0.010002+0.11023i,0.0079125+0.12226i,0.029518+0.12638i,0.051006+0.12247i,0.069518+0.11204i,0.083612+0.097231i,0.092982+0.079885i,0.097754+0.061193i,0.097896+0.041954i,0.093129+0.023113i,0.083332+0.0060879i,0.069067-0.0074118i,0.051752-0.015971i,0.033315-0.019i,0.015562-0.016837i,-0.00029106-0.010364i,-0.013631-0.00047233i,-0.024081+0.012221i,-0.031129+0.027231i,-0.034094+0.043819i,-0.032479+0.06078i,-0.026371+0.07665i,-0.016514+0.090179i,-0.0039825+0.10066i,0.010211+0.10787i,0.025262+0.11184i,0.040468+0.11267i,0.055166+0.11065i,0.068886+0.10626i,0.081539+0.10005i,0.093361+0.092256i,0.10452+0.082614i,0.1147+0.07059i,0.12298+0.055874i,0.12816+0.038808i,0.12927+0.020434i,0.12599+0.002177i,0.11862-0.014592i,0.10795-0.028844i,0.09497-0.039981i,0.080648-0.047797i,0.065833-0.052377i,0.051179-0.05396i,0.037197-0.052823i,0.024347-0.049264i,0.01307-0.043695i,0.0036561-0.036701i,-0.0039077-0.028916i,-0.009913-0.020781i,-0.014694-0.012403i,-0.018376-0.0036804i,-0.020826+0.0054425i,-0.021825+0.014805i,-0.021254+0.024055i,-0.019191+0.03277i,-0.015926+0.040548i,-0.011986+0.047131i,-0.0080842+0.052605i,-0.0048565+0.057598i,-0.002406+0.063223i,7.7857e-05+0.070631i,0.0042921+0.080293i,0.012231+0.091378i,0.025203+0.10167i,0.042919+0.1082i,0.063179+0.10847i,0.082484+0.10167i,0.097365+0.089217i,0.10582+0.07435i,0.10811+0.060779i,0.10652+0.051235i,0.10428+0.046523i,0.1042+0.045537i,0.10779+0.046048i,0.11514+0.045713i,0.12536+0.042723i,0.13714+0.035897i,0.14892+0.024541i,0.15884+0.0084712i,0.16492-0.01172i,0.16543-0.034476i,0.15952-0.057509i,0.14748-0.078402i,0.13053-0.095205i,0.11041-0.1067i,0.088999-0.11236i,0.068186-0.11226i,0.049745-0.10704i,0.035123-0.098008i,0.025119-0.086902i,0.019717-0.075536i,0.018242-0.065354i,0.019745-0.057264i,0.023306-0.051777i,0.02808-0.049245i,0.033147-0.049952i,0.037383-0.053997i,0.0395-0.061085i,0.038249-0.070374i,0.032697-0.080454i,0.022554-0.089489i,0.0083976-0.095576i,-0.0083533-0.097238i,-0.025799-0.093834i,-0.042104-0.085617i,-0.055894-0.073456i,-0.066337-0.058442i,-0.072995-0.041672i,-0.075717-0.024219i,-0.074632-0.007117i,-0.070161+0.0087319i,-0.062927+0.02268i,-0.053601+0.034349i,-0.042801+0.043553i,-0.031089+0.05021i,-0.018999+0.054332i,-0.0070255+0.056043i,0.0044516+0.055563i,0.015207+0.053105i,0.025089+0.048726i,0.033806+0.042302i,0.040694+0.033709i,0.044711+0.023225i,0.044793+0.011883i,0.040465+0.001463i,0.032374-0.0060066i,0.022321-0.0090891i,0.012668-0.0076568i,0.005311-0.0030199i,0.00078042+0.002741i,-0.0019464+0.0079642i,-0.0046777+0.01243i,-0.0086812+0.017514i,-0.013634+0.025302i,-0.017553+0.037209i,-0.017716+0.052993i,-0.011938+0.070709i,0.00055961+0.087478i,0.019022+0.10046i,0.041543+0.10754i,0.065587+0.10766i,0.088458+0.10088i,0.10775+0.08839i,0.12188+0.0723i,0.13045+0.055125i,0.1343+0.039086i,0.1351+0.025515i,0.1347+0.014675i,0.13458+0.0059604i,0.13563-0.0017372i,0.13808-0.0097293i,0.14151-0.019279i,0.14484-0.031325i,0.14658-0.046183i,0.14512-0.063356i,0.13916-0.081555i,0.12811-0.098907i,0.11227-0.11332i,0.092941-0.12295i,0.07219-0.12673i,0.05235-0.12469i,0.035358-0.11789i,0.022321-0.10799i,0.013492-0.096649i,0.0085832-0.085189i,0.0070797-0.074594i,0.0083771-0.065626i,0.011745-0.058908i,0.016277-0.054865i,0.020928-0.053611i,0.02465-0.054871i,0.026547-0.057987i,0.026023-0.061986i,0.022884-0.065695i,0.017434-0.067882i,0.010526-0.067471i,0.0034994-0.063818i,-0.00206-0.056967i,-0.004714-0.047724i,-0.0035528-0.037469i,0.0016228-0.027785i,0.010385-0.020088i,0.021939-0.015433i,0.035366-0.014561i,0.049685-0.018071i,0.063672-0.026512i,0.075621-0.040161i,0.083389-0.058512i,0.084964-0.079842i,0.079382-0.10133i,0.067389-0.11994i,0.051255-0.13365i,0.033722-0.14218i,0.016698-0.1468i,0.0005636-0.14918i,-0.015503-0.15024i,-0.03249-0.14964i,-0.050571-0.14612i,-0.068752-0.13846i,-0.085229-0.12623i,-0.098064-0.11012i,-0.10583-0.09177i,-0.10806-0.073408i,-0.10539-0.057281i,-0.09953-0.045042i,-0.09275-0.037241i,-0.087177-0.033177i,-0.084119-0.031233i,-0.083755-0.029533i,-0.085275-0.026599i,-0.087334-0.021764i,-0.088585-0.015259i,-0.08817-0.0080113i,-0.086-0.0012263i,-0.082747+0.0041313i,-0.079519+0.0077184i,-0.077409+0.0098963i,-0.077157+0.01155i,-0.079013+0.013842i,-0.082701+0.018029i,-0.087343+0.025299i,-0.091416+0.036475i,-0.092889+0.051627i,-0.089665+0.069742i,-0.080216+0.088734i,-0.064148+0.10585i,-0.042431+0.11837i,-0.017179+0.12431i,0.008888+0.12282i,0.033075+0.1143i,0.05322+0.10012i,0.067999+0.082261i,0.077021+0.062891i,0.080757+0.043938i,0.080284+0.026783i,0.076923+0.012111i,0.071884-2.2913e-05i,0.066028-0.0099663i,0.059814-0.018198i,0.053403-0.025104i,0.046848-0.030907i,0.040251-0.035765i,0.033723-0.039953i,0.027142-0.043901i,0.019945-0.047927i,0.01125-0.051781i,0.00040971-0.054408i
